cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;axA;ayA;xC;yC;axC;ayC
666;315;315.00;90.00;50;-0.27194998;0.46874990;0.048774;-0.036921;-0.25675004;0.48395004;0.045935;0.022463
667;90;90.00;90.00;50;-0.26650004;0.47954990;0.022507;0.012405;-0.27209996;0.47064980;0.067637;-0.026489
668;292.5;292.50;22.50;50;-0.26405004;0.47069984;0.059519;-0.033604;-0.26215008;0.47459988;0.035830;0.018940
669;22.5;22.50;22.50;50;-0.25755006;0.48550008;0.018528;-0.020798;-0.25465010;0.46864996;0.072639;0.007053
670;0;360.00;157.50;50;-0.26240006;0.47369984;0.026013;-0.030569;-0.26044998;0.46909988;0.066353;0.015410
671;337.5;-22.50;-22.50;50;-0.26145004;0.48290000;0.035471;-0.036055;-0.25645010;0.47850000;0.055603;0.020945
672;225;225.00;67.50;50;-0.26765004;0.48109980;0.075803;-0.004609;-0.26625000;0.46524984;0.016829;-0.009829
673;292.5;292.50;-112.50;50;-0.27045004;0.46455016;0.059734;-0.034026;-0.25965008;0.46734984;0.035137;0.018611
674;90;90.00;90.00;50;-0.26470004;0.48534992;0.022559;0.013230;-0.26950000;0.46419990;0.067063;-0.027900
675;337.5;337.50;67.50;50;-0.25730004;0.47334992;0.035566;-0.035566;-0.26010012;0.47174996;0.058660;0.020532
676;22.5;22.50;22.50;50;-0.27584994;0.47259990;0.018000;-0.020100;-0.25680010;0.46045004;0.073062;0.005281
677;202.5;202.50;0.00;50;-0.24900000;0.46860000;0.074080;0.005723;-0.25085000;0.47049980;0.019106;-0.019438
678;247.5;247.50;-135.00;50;-0.26599994;0.45860000;0.072881;-0.017112;-0.26174998;0.46904980;0.018430;0.003040
679;180;-180.00;-180.00;50;-0.26025010;0.46785004;0.065291;0.014946;-0.26534996;0.46325000;0.023843;-0.028950
680;157.5;157.50;157.50;50;-0.26135008;0.47074992;0.056504;0.021055;-0.26280004;0.46724988;0.036128;-0.035220
681;45;45.00;45.00;50;-0.26270000;0.46945000;0.014800;-0.008503;-0.26260004;0.47104984;0.074724;-0.005793
682;0;360.00;135.00;50;-0.27039992;0.47399996;0.025820;-0.029004;-0.24919996;0.46180000;0.068403;0.014590
683;67.5;67.50;67.50;50;-0.25730000;0.46369990;0.016816;0.002715;-0.26560000;0.46084990;0.073640;-0.017646
684;112.5;112.50;-135.00;50;-0.25750014;0.46024988;0.031750;0.019673;-0.27344992;0.46199992;0.057734;-0.034297
685;225;225.00;-67.50;50;-0.26089992;0.45995000;0.075505;-0.005996;-0.27084996;0.46394992;0.015464;-0.008308
686;135;135.00;135.00;50;-0.27044996;0.47069988;0.045088;0.022607;-0.25260000;0.46994990;0.047058;-0.036917
687;315;315.00;0.00;50;-0.25984994;0.46739996;0.046296;-0.037129;-0.25555004;0.46814988;0.046191;0.022178
688;270;-90.00;-90.00;50;-0.25920008;0.46724990;0.066716;-0.027480;-0.24930004;0.46979988;0.023381;0.012883
689;135;135.00;45.00;50;-0.25890008;0.46085004;0.044482;0.022551;-0.26554996;0.46185004;0.045767;-0.036951
690;270;270.00;-45.00;50;-0.27019996;0.46279990;0.066907;-0.027375;-0.26450002;0.47475008;0.025833;0.012964
691;315;315.00;-135.00;50;-0.26000010;0.46145000;0.047366;-0.036987;-0.25805004;0.46400000;0.046545;0.022139
692;90;90.00;90.00;50;-0.25585002;0.46055000;0.022783;0.012800;-0.25860000;0.46190000;0.066855;-0.027351
693;22.5;22.50;22.50;50;-0.25960008;0.46045000;0.018560;-0.019592;-0.25715004;0.46595000;0.072393;0.005347
694;292.5;292.50;90.00;50;-0.24894992;0.46304980;0.057380;-0.034084;-0.27129996;0.45735000;0.034294;0.019592
695;225;-135.00;-135.00;50;-0.25700006;0.46080000;0.074956;-0.005630;-0.25825006;0.46024990;0.015352;-0.008052
696;337.5;-22.50;-67.50;50;-0.27254996;0.47085000;0.035085;-0.035012;-0.24919996;0.46340000;0.055481;0.020708
697;112.5;112.50;-45.00;50;-0.26164996;0.45739992;0.032632;0.020010;-0.27155000;0.45675004;0.058347;-0.034207
698;247.5;247.50;-45.00;50;-0.26059994;0.45404992;0.073882;-0.017305;-0.25670008;0.46329990;0.019402;0.002451
699;0;360.00;-67.50;50;-0.26900004;0.46620000;0.025403;-0.029587;-0.25565000;0.46645000;0.067817;0.014954
700;45;45.00;45.00;50;-0.26764996;0.46554992;0.015171;-0.008467;-0.24925000;0.45524992;0.075493;-0.005715
701;180;180.00;-45.00;50;-0.25105008;0.45655016;0.066226;0.014729;-0.27199996;0.46604996;0.024827;-0.029321
702;157.5;157.50;157.50;50;-0.25800008;0.45710004;0.055288;0.020862;-0.25470010;0.45770012;0.035674;-0.035278
703;67.5;67.50;67.50;50;-0.25950004;0.45934990;0.017122;0.003013;-0.25370002;0.45694996;0.073079;-0.017371
704;202.5;202.50;-45.00;50;-0.27095002;0.45884990;0.071257;0.005720;-0.26904990;0.45335008;0.017375;-0.019407
705;247.5;247.50;-135.00;50;-0.25775000;0.45980008;0.072812;-0.017312;-0.25895004;0.45674984;0.019065;0.003171
706;0;360.00;-67.50;50;-0.25885010;0.45100004;0.024719;-0.029004;-0.26040000;0.45620008;0.066448;0.015002
707;135;135.00;135.00;50;-0.24614996;0.45619990;0.045637;0.022659;-0.26670004;0.45205012;0.046121;-0.036721
708;202.5;202.50;-112.50;50;-0.25495004;0.45790000;0.071685;0.005779;-0.25850010;0.44595010;0.018721;-0.019363
709;22.5;22.50;22.50;50;-0.26805000;0.44639988;0.017720;-0.019790;-0.26629996;0.44955010;0.071294;0.005464
710;180;180.00;-22.50;50;-0.24434994;0.45265008;0.064697;0.014983;-0.26420004;0.45175010;0.024602;-0.029080
711;112.5;112.50;112.50;50;-0.25545004;0.45374996;0.032864;0.019949;-0.26215000;0.45159992;0.057710;-0.033975
712;315;315.00;22.50;50;-0.26114996;0.45269984;0.046145;-0.036763;-0.24815000;0.45424990;0.045415;0.022202
713;292.5;-67.50;-67.50;50;-0.25769994;0.45139996;0.058203;-0.034519;-0.26600016;0.44744996;0.033140;0.020056
714;67.5;67.50;-45.00;50;-0.26369996;0.45394980;0.017500;0.002932;-0.26495000;0.44165000;0.073313;-0.017031
715;337.5;337.50;90.00;50;-0.26604998;0.44590008;0.035835;-0.034343;-0.25615008;0.45255000;0.057300;0.020552
716;270;-90.00;-90.00;50;-0.25855004;0.44390000;0.067449;-0.026951;-0.26505000;0.46749996;0.023723;0.013337
717;45;45.00;-45.00;50;-0.26399996;0.44999984;0.017004;-0.008125;-0.25890004;0.44420012;0.074604;-0.005911
718;225;225.00;0.00;50;-0.25715000;0.44154996;0.075344;-0.005828;-0.25515004;0.45644996;0.016475;-0.008447
719;90;90.00;90.00;50;-0.25555010;0.45285004;0.023535;0.012913;-0.25179996;0.45335000;0.068608;-0.027283
720;157.5;157.50;-112.50;50;-0.25700010;0.44965008;0.054390;0.020466;-0.26810002;0.44605004;0.034900;-0.035068
721;292.5;292.50;-45.00;50;-0.26129996;0.44354992;0.058667;-0.033899;-0.25125004;0.44715010;0.034119;0.019819
722;225;-135.00;-135.00;50;-0.25465016;0.44519992;0.074775;-0.005615;-0.25465016;0.44995004;0.014187;-0.008528
723;270;-90.00;-135.00;50;-0.25490012;0.45025020;0.065852;-0.027297;-0.25414996;0.45660008;0.022917;0.013245
724;180;180.00;90.00;50;-0.24654996;0.45404992;0.066304;0.014895;-0.27419992;0.44590004;0.025427;-0.028799
725;90;90.00;90.00;50;-0.26095018;0.44915008;0.022825;0.012998;-0.25935004;0.45225008;0.066780;-0.027834
726;202.5;202.50;-67.50;50;-0.25265004;0.43995000;0.071812;0.005471;-0.26224998;0.44959992;0.018086;-0.019436
727;337.5;337.50;-45.00;50;-0.25135002;0.44560000;0.034993;-0.034731;-0.25260008;0.43944996;0.057432;0.020315
728;315;-45.00;-45.00;50;-0.26779996;0.44655020;0.046350;-0.036885;-0.24544994;0.44594996;0.044373;0.022305
729;247.5;247.50;112.50;50;-0.25685010;0.45270004;0.072620;-0.017598;-0.25410000;0.45915000;0.019504;0.003176
730;157.5;157.50;157.50;50;-0.25155002;0.46195000;0.054824;0.020503;-0.27229998;0.45564996;0.035750;-0.034895
731;67.5;67.50;67.50;50;-0.26260004;0.44944996;0.017881;0.002603;-0.25530002;0.44900010;0.072849;-0.017571
732;22.5;22.50;22.50;50;-0.25415004;0.45500004;0.017832;-0.019910;-0.25114996;0.45194996;0.071741;0.005415
733;0;360.00;157.50;50;-0.25350008;0.44150010;0.024673;-0.029277;-0.24660002;0.44815012;0.069607;0.014602
734;112.5;112.50;112.50;50;-0.25845004;0.45500004;0.031982;0.019719;-0.26145004;0.44869996;0.057830;-0.034060
735;135;135.00;-157.50;50;-0.25440010;0.44885010;0.042676;0.022273;-0.26155004;0.45074992;0.044829;-0.036978
736;45;45.00;45.00;50;-0.25890002;0.45135010;0.015408;-0.008486;-0.25530002;0.43665000;0.074255;-0.006367
737;225;225.00;0.00;50;-0.24535002;0.45965004;0.076199;-0.005198;-0.25945000;0.44770004;0.014929;-0.007969
738;135;135.00;135.00;50;-0.25710004;0.45755016;0.044868;0.022617;-0.26440004;0.45335000;0.047734;-0.037195
739;45;45.00;45.00;50;-0.26764996;0.45655010;0.013977;-0.007996;-0.25825006;0.44239996;0.075293;-0.005876
740;0;360.00;135.00;50;-0.26364994;0.45095020;0.024067;-0.029016;-0.25030000;0.43675010;0.069539;0.015049
741;112.5;112.50;112.50;50;-0.26524994;0.44825008;0.031667;0.020020;-0.26020010;0.44340010;0.057502;-0.033867
742;90;90.00;90.00;50;-0.24244988;0.45939992;0.022549;0.013184;-0.26240004;0.44654984;0.066868;-0.027424
743;180;180.00;-90.00;50;-0.26275010;0.45790008;0.064878;0.014673;-0.25880012;0.44555004;0.025415;-0.029089
744;247.5;247.50;-112.50;50;-0.26015002;0.45765010;0.072488;-0.017026;-0.24665000;0.45650008;0.018645;0.003274
745;22.5;22.50;22.50;50;-0.25675014;0.45750004;0.017705;-0.019951;-0.25065008;0.45100008;0.071841;0.005083
746;157.5;157.50;-45.00;50;-0.24709996;0.44295000;0.054268;0.020320;-0.26559996;0.45314992;0.034885;-0.035188
747;337.5;337.50;0.00;50;-0.26384996;0.44595012;0.035203;-0.035286;-0.25340000;0.45000000;0.057251;0.020605
748;270;-90.00;-90.00;50;-0.23679994;0.45735004;0.066162;-0.027419;-0.24930008;0.45485010;0.023840;0.012949
749;202.5;202.50;112.50;50;-0.25260000;0.45030000;0.072061;0.005332;-0.25604996;0.44200004;0.017861;-0.019707
750;315;315.00;-67.50;50;-0.26625004;0.45040000;0.045889;-0.037209;-0.24940008;0.44425000;0.045388;0.022187
751;67.5;67.50;67.50;50;-0.25840004;0.45955016;0.017437;0.002930;-0.24834996;0.44160000;0.072888;-0.017532
752;292.5;292.50;45.00;50;-0.26380004;0.45340004;0.057827;-0.034502;-0.26454996;0.44790012;0.035083;0.019841
753;202.5;-157.50;-157.50;50;-0.26250010;0.44444992;0.071619;0.005081;-0.25375006;0.44959992;0.018347;-0.020200
754;22.5;22.50;0.00;50;-0.26090004;0.45300008;0.018081;-0.020142;-0.25880000;0.45149992;0.072637;0.005605
755;180;180.00;-22.50;50;-0.24865004;0.44065000;0.064839;0.014768;-0.25450006;0.44820004;0.025947;-0.029485
756;112.5;112.50;112.50;50;-0.25460008;0.44185000;0.032034;0.019612;-0.24860000;0.43974996;0.057615;-0.033904
757;67.5;67.50;67.50;50;-0.25865006;0.44460020;0.018359;0.002893;-0.25495014;0.43775000;0.073384;-0.017700
758;292.5;292.50;45.00;50;-0.26385004;0.43865004;0.057292;-0.033875;-0.25474998;0.44290010;0.033008;0.019558
759;225;-135.00;-135.00;50;-0.24099996;0.44054996;0.073474;-0.006265;-0.24985002;0.44500010;0.014827;-0.008650
760;337.5;-22.50;-67.50;50;-0.25780000;0.44785010;0.035012;-0.035286;-0.24755006;0.44905004;0.055542;0.020713
761;45;45.00;-112.50;50;-0.24845006;0.44010010;0.013528;-0.008496;-0.25970012;0.45124996;0.075449;-0.005811
762;135;135.00;-90.00;50;-0.25615004;0.45224992;0.044026;0.022371;-0.25035000;0.44064988;0.047124;-0.036943
763;157.5;157.50;-157.50;50;-0.24869996;0.44444980;0.055391;0.020684;-0.25294992;0.44145012;0.035127;-0.034934
764;90;90.00;90.00;50;-0.26504990;0.43950000;0.022632;0.012961;-0.26544996;0.44039992;0.066479;-0.027668
765;315;315.00;45.00;50;-0.25579996;0.44125004;0.045444;-0.036755;-0.24929996;0.44400000;0.045422;0.022092
766;247.5;-112.50;-112.50;50;-0.24189990;0.43685000;0.072507;-0.017249;-0.25715008;0.43340000;0.017087;0.002756
767;0;0.00;-67.50;50;-0.24954996;0.44120000;0.025229;-0.029094;-0.25080000;0.43889996;0.064263;0.014812
768;270;270.00;90.00;50;-0.25550000;0.43400000;0.067485;-0.027532;-0.24899998;0.44540000;0.025054;0.012427
769;247.5;-112.50;-112.50;50;-0.25215004;0.44060016;0.071858;-0.017505;-0.26299996;0.44005004;0.016069;0.002649
770;270;-90.00;-157.50;50;-0.25550008;0.43539990;0.067356;-0.027473;-0.27044996;0.44310000;0.022656;0.013054
771;315;-45.00;-135.00;50;-0.25835004;0.43520000;0.045610;-0.037385;-0.24720000;0.45390010;0.045276;0.022117
772;225;225.00;90.00;50;-0.25269994;0.42195020;0.075669;-0.006614;-0.25875002;0.43134990;0.015530;-0.008743
773;90;90.00;90.00;50;-0.24519996;0.43570008;0.022380;0.012368;-0.25860004;0.43430016;0.066687;-0.027539
774;45;45.00;45.00;50;-0.24724992;0.43749996;0.014937;-0.008298;-0.25380006;0.43060008;0.075022;-0.006282
775;112.5;112.50;-112.50;50;-0.24570000;0.43725004;0.031584;0.019426;-0.25735018;0.42985000;0.058394;-0.034497
776;157.5;157.50;-135.00;50;-0.25425002;0.43410016;0.052830;0.020437;-0.24635000;0.42480000;0.034253;-0.035610
777;22.5;22.50;22.50;50;-0.24339998;0.44440008;0.016929;-0.020483;-0.25970010;0.43110000;0.071931;0.004949
778;135;135.00;-67.50;50;-0.26005006;0.43060000;0.040962;0.022158;-0.25285016;0.42970008;0.047339;-0.037004
779;67.5;67.50;67.50;50;-0.24940002;0.42675004;0.017424;0.002456;-0.25005004;0.43109990;0.072014;-0.017732
780;292.5;292.50;45.00;50;-0.25080000;0.43209984;0.056355;-0.034543;-0.24434986;0.43290008;0.033545;0.019485
781;0;360.00;-112.50;50;-0.25394990;0.42465004;0.025366;-0.029453;-0.24364992;0.44070000;0.068193;0.014692
782;337.5;-22.50;-22.50;50;-0.25389992;0.42920000;0.034580;-0.035039;-0.25025000;0.43035020;0.055298;0.020498
783;180;180.00;22.50;50;-0.23869992;0.43430004;0.064380;0.014187;-0.25565010;0.42665008;0.023015;-0.029658
784;202.5;202.50;-157.50;50;-0.24269992;0.43890000;0.071279;0.005078;-0.25765008;0.42480008;0.018403;-0.020317
785;45;45.00;45.00;50;-0.24815000;0.43700004;0.014338;-0.009204;-0.25995008;0.42595004;0.074419;-0.006313
786;270;270.00;45.00;50;-0.24660000;0.42824996;0.067173;-0.027693;-0.25215010;0.42255008;0.024961;0.012578
787;135;135.00;135.00;50;-0.24550004;0.44019992;0.045398;0.022134;-0.23989996;0.42410000;0.045881;-0.037651
788;112.5;112.50;112.50;50;-0.24874996;0.43935004;0.032097;0.019229;-0.25425002;0.42815008;0.056821;-0.034741
789;90;90.00;90.00;50;-0.24294990;0.42835016;0.022468;0.012993;-0.24914998;0.42630000;0.065764;-0.027593
790;225;225.00;-45.00;50;-0.23984996;0.42470000;0.073506;-0.006489;-0.25114996;0.42920000;0.015652;-0.008462
791;202.5;-157.50;-157.50;50;-0.25109996;0.42415008;0.071096;0.005579;-0.24639996;0.42650000;0.016504;-0.020281
792;67.5;67.50;45.00;50;-0.24595004;0.42155008;0.016731;0.002612;-0.24894996;0.41820016;0.073066;-0.017468
793;180;180.00;-67.50;50;-0.25010002;0.42820008;0.065520;0.014285;-0.25539996;0.43285004;0.026013;-0.029497
794;0;360.00;0.00;50;-0.25880006;0.43055000;0.024751;-0.029622;-0.24529996;0.42100008;0.066638;0.014609
795;22.5;22.50;22.50;50;-0.25080004;0.42729992;0.017920;-0.019746;-0.24835006;0.41934996;0.071379;0.004910
796;292.5;292.50;90.00;50;-0.24379996;0.43135000;0.057639;-0.034175;-0.24389988;0.42985000;0.032568;0.019055
797;157.5;157.50;157.50;50;-0.23939990;0.43010016;0.056128;0.020781;-0.25425002;0.42480004;0.033535;-0.035361
798;315;315.00;-22.50;50;-0.25025004;0.42115012;0.045879;-0.037290;-0.23740000;0.42380008;0.043860;0.022195
799;337.5;337.50;-157.50;50;-0.25770000;0.41545008;0.034224;-0.035928;-0.24985002;0.41600010;0.056003;0.020093
800;247.5;-112.50;-112.50;50;-0.23859990;0.41690020;0.072546;-0.018433;-0.24354998;0.42549996;0.016223;0.002922
