smer;cyklus;cilovy_azimut;skutecne_natoceni;jump_deg;trim;xA;yA;tA;axA;ayA;xC;yC;tC;axC;ayC
CCW;70;202.5;-157.50;-157.50;50;-0.30010006;0.54855010;25.07;0.020505;-0.016760;-0.30515000;0.54795000;25.07;0.077329;0.007551
CCW;71;22.5;-337.50;-180.00;50;-0.31160000;0.55955020;25.07;0.078484;0.007917;-0.29470006;0.55105008;25.02;0.019309;-0.016653
CCW;72;112.5;-247.50;90.00;50;-0.30779994;0.55365000;25.06;0.036528;0.024282;-0.30664998;0.56355010;25.02;0.060393;-0.033337
CCW;73;270;-90.00;157.50;50;-0.30054998;0.55320000;25.02;0.047478;-0.035571;-0.31385002;0.55644992;25.00;0.045212;0.026689
CCW;74;157.5;-202.50;-112.50;50;-0.29400010;0.56350004;24.96;0.019683;0.008052;-0.30240002;0.54930016;24.97;0.075208;-0.016885
CCW;75;67.5;-292.50;-90.00;50;-0.30020010;0.55360016;24.99;0.061072;0.024607;-0.29890016;0.56120010;24.96;0.036467;-0.032742
CCW;76;247.5;-112.50;-112.50;50;-0.30284998;0.57305016;25.01;0.035725;-0.033003;-0.30120010;0.55465008;24.96;0.059211;0.024189
CCW;77;90;-270.00;-157.50;50;-0.29870006;0.55420010;24.98;0.050913;0.026726;-0.31139996;0.56550010;24.95;0.047556;-0.035762
CCW;78;315;-45.00;-45.00;50;-0.29955004;0.55395010;24.86;0.069841;-0.027268;-0.30799994;0.55619996;24.86;0.025425;0.018132
CCW;79;0;0.00;45.00;50;-0.30984998;0.55420000;24.86;0.079087;-0.005259;-0.29965010;0.55819992;24.87;0.017429;-0.003220
CCW;80;292.5;-67.50;-67.50;50;-0.31175000;0.54690010;24.87;0.059312;-0.033708;-0.29989996;0.56275004;24.96;0.036858;0.024609
CCW;81;292.5;-67.50;0.00;50;-0.30999996;0.56095016;24.86;0.059409;-0.033406;-0.30615000;0.56434984;24.84;0.035161;0.024329
CCW;82;0;0.00;67.50;50;-0.31429996;0.55435010;24.87;0.080269;-0.005959;-0.30085010;0.55679990;24.81;0.017939;-0.003276
CCW;83;157.5;157.50;157.50;50;-0.30564994;0.55894992;24.87;0.020706;0.008091;-0.31790006;0.55589990;24.85;0.078586;-0.016829
CCW;84;67.5;67.50;-90.00;50;-0.30060002;0.56274990;24.90;0.059810;0.023787;-0.30670002;0.55900010;24.91;0.034707;-0.032664
CCW;85;180;180.00;112.50;50;-0.30510004;0.55564992;24.97;0.017288;-0.003940;-0.30859998;0.54530010;24.93;0.080574;-0.005168
CCW;86;337.5;337.50;157.50;50;-0.30209996;0.55555010;25.02;0.077800;-0.016829;-0.30200002;0.54905030;25.00;0.020828;0.008708
CCW;87;225;225.00;-112.50;50;-0.29610004;0.56134990;25.02;0.025898;-0.025745;-0.30490000;0.54990020;25.06;0.071321;0.016833
CCW;88;315;315.00;90.00;50;-0.30135000;0.54980016;25.05;0.069944;-0.027158;-0.30040000;0.54770010;25.08;0.027112;0.018333
CCW;89;22.5;382.50;67.50;50;-0.30179998;0.54430016;25.10;0.077036;0.006497;-0.29390012;0.54665010;25.10;0.018740;-0.014778
CCW;90;202.5;202.50;-180.00;50;-0.30305008;0.54959990;25.10;0.019473;-0.015059;-0.29070004;0.54080030;25.10;0.077107;0.006548
CCW;91;135;135.00;-67.50;50;-0.30294996;0.55484990;25.10;0.027959;0.018674;-0.31144992;0.54080016;25.10;0.069792;-0.027463
CCW;92;112.5;112.50;-22.50;50;-0.29885016;0.54710024;25.10;0.036455;0.024814;-0.29919990;0.54795024;25.08;0.058022;-0.033779
CCW;93;90;90.00;-22.50;50;-0.30944990;0.55315020;25.09;0.048376;0.026606;-0.30390016;0.54904984;25.10;0.045942;-0.036013
CCW;94;270;-90.00;-180.00;50;-0.30690000;0.54395024;25.12;0.047913;-0.036055;-0.30339998;0.53875030;25.07;0.048291;0.026284
CCW;95;45;45.00;135.00;50;-0.30009996;0.54994990;25.10;0.070566;0.016719;-0.29415004;0.55595010;25.10;0.024817;-0.024868
CCW;96;247.5;-112.50;-157.50;50;-0.31084996;0.54740024;25.06;0.036531;-0.032966;-0.30499996;0.53995020;25.09;0.059641;0.023623
CCW;97;225;-135.00;-22.50;50;-0.30100000;0.55220010;25.09;0.026594;-0.026218;-0.29350004;0.54365016;25.09;0.070686;0.016936
CCW;98;337.5;-22.50;112.50;50;-0.30104998;0.54845024;25.10;0.075930;-0.017190;-0.29969996;0.55525000;25.10;0.020159;0.008005
CCW;99;0;0.00;22.50;50;-0.29525010;0.53620030;25.10;0.081230;-0.005493;-0.29610010;0.54049990;25.11;0.018213;-0.003337
CCW;100;157.5;157.50;157.50;50;-0.29685000;0.53655016;25.14;0.018887;0.008101;-0.29970016;0.53320000;25.17;0.077322;-0.016807
CCW;101;270;270.00;112.50;50;-0.29865000;0.54420020;25.17;0.048203;-0.034719;-0.29015004;0.54845000;25.12;0.050295;0.026345
CCW;102;112.5;112.50;-157.50;50;-0.28969994;0.54845008;25.16;0.037407;0.025122;-0.31075004;0.54695010;25.12;0.058643;-0.034009
CCW;103;180;180.00;67.50;50;-0.29925000;0.55735000;25.15;0.017935;-0.003406;-0.28745008;0.53270000;25.14;0.080103;-0.005164
